"D2279","http://purl.bdrc.io/resource/WA0RT1125"
"D2334","http://purl.bdrc.io/resource/WA0RT2694"
"D2457","http://purl.bdrc.io/resource/WA0RT1284"
"Q3526","http://purl.bdrc.io/resource/WA0RT1525"
"D1307","http://purl.bdrc.io/resource/WA0RT0437"
"N3794","http://purl.bdrc.io/resource/WA0RT3004"
"N3795","http://purl.bdrc.io/resource/WA0RT3005"
"N3796","http://purl.bdrc.io/resource/WA0RT3006"
"N3797","http://purl.bdrc.io/resource/WA0RT3007"
"N3798","http://purl.bdrc.io/resource/WA0RT3008"
"N3799","http://purl.bdrc.io/resource/WA0RT0409"
"N3800","http://purl.bdrc.io/resource/WA0RT3010"
"D3844","http://purl.bdrc.io/resource/WA0RT3189"
"D3845","http://purl.bdrc.io/resource/WA0RT3190"
"D3846","http://purl.bdrc.io/resource/WA0RT3191"
"D3847","http://purl.bdrc.io/resource/WA0RT3192"
"D3848","http://purl.bdrc.io/resource/WA0RT3193"
"D3849","http://purl.bdrc.io/resource/WA0RT3194"
"D3850","http://purl.bdrc.io/resource/WA0RT3195"
"D3851","http://purl.bdrc.io/resource/WA0RT3196"
"N4669","http://purl.bdrc.io/resource/WA0RT3155"
"D3842","http://purl.bdrc.io/resource/WA0RT3187"
"D1792","http://purl.bdrc.io/resource/WA0RT0657"
"D1838","http://purl.bdrc.io/resource/WA0RT0695"
"D3853","http://purl.bdrc.io/resource/WA0RT3198"
"D3854","http://purl.bdrc.io/resource/WA0RT3199"
"D3855","http://purl.bdrc.io/resource/WA0RT3200"
"D3856","http://purl.bdrc.io/resource/WA0RT3201"
"D3857","http://purl.bdrc.io/resource/WA0RT3202"
"D4139","http://purl.bdrc.io/resource/WA0RT3477"
"D1724","http://purl.bdrc.io/resource/WA0RT0595"
"D1785","http://purl.bdrc.io/resource/WA0RT0650"
"D1786","http://purl.bdrc.io/resource/WA0RT0651"
"D1814","http://purl.bdrc.io/resource/WA0RT0677"
"D1816","http://purl.bdrc.io/resource/WA0RT0679"
"D1817","http://purl.bdrc.io/resource/WA0RT0680"
"D2733","http://purl.bdrc.io/resource/WA0RT1551"
"D3860","http://purl.bdrc.io/resource/WA0RT3205"
"Q5261","http://purl.bdrc.io/resource/WA0RT3905"
"D3861","http://purl.bdrc.io/resource/WA0RT3206"
"D3862","http://purl.bdrc.io/resource/WA0RT3207"
"D3863","http://purl.bdrc.io/resource/WA0RT3208"
"D3864","http://purl.bdrc.io/resource/WA0RT3209"
"D3865","http://purl.bdrc.io/resource/WA0RT3210"
"D3866","http://purl.bdrc.io/resource/WA0RT3211"
"D3867","http://purl.bdrc.io/resource/WA0RT3212"
"D3971","http://purl.bdrc.io/resource/WA0RT3312"
"D2341","http://purl.bdrc.io/resource/WA0RT1168"
"N3451","http://purl.bdrc.io/resource/WA0RT2661"
"N3452","http://purl.bdrc.io/resource/WA0RT2662"
"D3871","http://purl.bdrc.io/resource/WA0RT3216"
"D3939","http://purl.bdrc.io/resource/WA0RT3280"
"D3940","http://purl.bdrc.io/resource/WA0RT3281"
"D3941","http://purl.bdrc.io/resource/WA0RT3282"
"D4004","http://purl.bdrc.io/resource/WA0RT3344"
"Q5814","http://purl.bdrc.io/resource/WA0RT3930"
"D4383","http://purl.bdrc.io/resource/WA0RT3717"
"D1162","http://purl.bdrc.io/resource/WA0RT0051"
"D1163","http://purl.bdrc.io/resource/WA0RT0052"
"D1166","http://purl.bdrc.io/resource/WA0RT0055"
"D1316","http://purl.bdrc.io/resource/WA0RT0447"
"D1824","http://purl.bdrc.io/resource/WA0RT0687"
"D2678","http://purl.bdrc.io/resource/WA0RT1501"
"D3068","http://purl.bdrc.io/resource/WA0RT3122"
"D3069","http://purl.bdrc.io/resource/WA0RT1891"
"D3132","http://purl.bdrc.io/resource/WA0RT1952"
"D3133","http://purl.bdrc.io/resource/WA0RT1953"
"D3134","http://purl.bdrc.io/resource/WA0RT1954"
"D3708","http://purl.bdrc.io/resource/WA0RT2530"
"D3883","http://purl.bdrc.io/resource/WA0RT3228"
"D3884","http://purl.bdrc.io/resource/WA0RT3229"
"D3885","http://purl.bdrc.io/resource/WA0RT3230"
"D4082","http://purl.bdrc.io/resource/WA0RT3420"
"D4239","http://purl.bdrc.io/resource/WA0RT3575"
"D4266","http://purl.bdrc.io/resource/WA0RT3601"
"D3815","http://purl.bdrc.io/resource/WA0RT3160"
"D3817","http://purl.bdrc.io/resource/WA0RT3162"
"Q5221","http://purl.bdrc.io/resource/WA0RT3904"
"D3886","http://purl.bdrc.io/resource/WA0RT3231"
"D3887","http://purl.bdrc.io/resource/WA0RT3232"
"D3888","http://purl.bdrc.io/resource/WA0RT3233"
"D3889","http://purl.bdrc.io/resource/WA0RT3234"
"D2591","http://purl.bdrc.io/resource/WA0RT1417"
"D3915","http://purl.bdrc.io/resource/WA0RT4228"
"D3916","http://purl.bdrc.io/resource/WA0RT4229"
"D3917","http://purl.bdrc.io/resource/WA0RT4230"
"D3918","http://purl.bdrc.io/resource/WA0RT3260"
"D4000","http://purl.bdrc.io/resource/WA0RT3340"
"D4128","http://purl.bdrc.io/resource/WA0RT3466"
"D4193","http://purl.bdrc.io/resource/WA0RT3531"
"D4195","http://purl.bdrc.io/resource/WA0RT3533"
"D4232","http://purl.bdrc.io/resource/WA0RT3568"
"D4393","http://purl.bdrc.io/resource/WA0RT3727"
"D1115","http://purl.bdrc.io/resource/WA0RT0007"
"D2326","http://purl.bdrc.io/resource/WA0RT1164"
"D3648","http://purl.bdrc.io/resource/WA0RT4330"
"D3981","http://purl.bdrc.io/resource/WA0RT3321"
"D3982","http://purl.bdrc.io/resource/WA0RT3322"
"D3983","http://purl.bdrc.io/resource/WA0RT3323"
"D3984","http://purl.bdrc.io/resource/WA0RT3324"
"D4025","http://purl.bdrc.io/resource/WA0RT3364"
"D4035","http://purl.bdrc.io/resource/WA0RT3374"
"D4036","http://purl.bdrc.io/resource/WA0RT3375"
"D4037","http://purl.bdrc.io/resource/WA0RT3376"
"D4039","http://purl.bdrc.io/resource/WA0RT3378"
"D4040","http://purl.bdrc.io/resource/WA0RT3379"
"D4041","http://purl.bdrc.io/resource/WA0RT3380"
"D4042","http://purl.bdrc.io/resource/WA0RT3381"
"D4048","http://purl.bdrc.io/resource/WA0RT3387"
"D4049","http://purl.bdrc.io/resource/WA0RT3388"
"D4073","http://purl.bdrc.io/resource/WA0RT3411"
"D1146","http://purl.bdrc.io/resource/WA0RT0037"
"D2694","http://purl.bdrc.io/resource/WA0RT1517"
"D3808","http://purl.bdrc.io/resource/WA0RT3153"
"D3816","http://purl.bdrc.io/resource/WA0RT3161"
"D3988","http://purl.bdrc.io/resource/WA0RT3328"
"D3989","http://purl.bdrc.io/resource/WA0RT3329"
"D3990","http://purl.bdrc.io/resource/WA0RT3330"
"D3991","http://purl.bdrc.io/resource/WA0RT3331"
"D3993","http://purl.bdrc.io/resource/WA0RT3333"
"D3994","http://purl.bdrc.io/resource/WA0RT3334"
"D3995","http://purl.bdrc.io/resource/WA0RT3335"
"D4015","http://purl.bdrc.io/resource/WA0RT3354"
"D4017","http://purl.bdrc.io/resource/WA0RT3356"
"D4026","http://purl.bdrc.io/resource/WA0RT3365"
"D4027","http://purl.bdrc.io/resource/WA0RT3366"
"D4028","http://purl.bdrc.io/resource/WA0RT3367"
"D4050","http://purl.bdrc.io/resource/WA0RT3389"
"D4052","http://purl.bdrc.io/resource/WA0RT3391"
"D4055","http://purl.bdrc.io/resource/WA0RT3394"
"D4056","http://purl.bdrc.io/resource/WA0RT3395"
"D4057","http://purl.bdrc.io/resource/WA0RT3396"
"D4058","http://purl.bdrc.io/resource/WA0RT3397"
"D4059","http://purl.bdrc.io/resource/WA0RT4227"
"D4060","http://purl.bdrc.io/resource/WA0RT3398"
"D4061","http://purl.bdrc.io/resource/WA0RT3399"
"D4062","http://purl.bdrc.io/resource/WA0RT3400"
"D4063","http://purl.bdrc.io/resource/WA0RT3401"
"D4068","http://purl.bdrc.io/resource/WA0RT3406"
"D4089","http://purl.bdrc.io/resource/WA0RT3427"
"D4102","http://purl.bdrc.io/resource/WA0RT3440"
"D4103","http://purl.bdrc.io/resource/WA0RT3441"
"D1150","http://purl.bdrc.io/resource/WA0RT0041"
"D1156","http://purl.bdrc.io/resource/WA0RT0045"
"D1157","http://purl.bdrc.io/resource/WA0RT0046"
"D2712","http://purl.bdrc.io/resource/WA0RT1535"
"D3809","http://purl.bdrc.io/resource/WA0RT3154"
"D4012","http://purl.bdrc.io/resource/WA0RT3352"
"D4074","http://purl.bdrc.io/resource/WA0RT3412"
"D4095","http://purl.bdrc.io/resource/WA0RT3433"
"D4203","http://purl.bdrc.io/resource/WA0RT3540"
"D4204","http://purl.bdrc.io/resource/WA0RT3541"
"D4205","http://purl.bdrc.io/resource/WA0RT3542"
"D4206","http://purl.bdrc.io/resource/WA0RT3543"
"D4207","http://purl.bdrc.io/resource/WA0RT3544"
"Q5706","http://purl.bdrc.io/resource/WA0RT3923"
"D4208","http://purl.bdrc.io/resource/WA0RT3545"
"D4209","http://purl.bdrc.io/resource/WA0RT3546"
"D1158","http://purl.bdrc.io/resource/WA0RT0047"
"D1191","http://purl.bdrc.io/resource/WA0RT0320"
"D1442","http://purl.bdrc.io/resource/WA0RT0159"
"D2508","http://purl.bdrc.io/resource/WA0RT1330"
"D2637","http://purl.bdrc.io/resource/WA0RT1461"
"D4151","http://purl.bdrc.io/resource/WA0RT3489"
"D4210","http://purl.bdrc.io/resource/WA0RT3547"
"D4211","http://purl.bdrc.io/resource/WA0RT3548"
"D4212","http://purl.bdrc.io/resource/WA0RT3549"
"D4213","http://purl.bdrc.io/resource/WA0RT3550"
"D4214","http://purl.bdrc.io/resource/WA0RT3551"
"D4215","http://purl.bdrc.io/resource/WA0RT3552"
"D4216","http://purl.bdrc.io/resource/WA0RT3553"
"D4218","http://purl.bdrc.io/resource/WA0RT3555"
"D4219","http://purl.bdrc.io/resource/WA0RT3556"
"D3787","http://purl.bdrc.io/resource/WA0RT3132"
"D3791","http://purl.bdrc.io/resource/WA0RT3136"
"D3792","http://purl.bdrc.io/resource/WA0RT3137"
"D3793","http://purl.bdrc.io/resource/WA0RT3138"
"D4274","http://purl.bdrc.io/resource/WA0RT3609"
"D4044","http://purl.bdrc.io/resource/WA0RT3383"
"D4045","http://purl.bdrc.io/resource/WA0RT3384"
"D4067","http://purl.bdrc.io/resource/WA0RT3405"
"D4117","http://purl.bdrc.io/resource/WA0RT3455"
"D4118","http://purl.bdrc.io/resource/WA0RT3456"
"D4122","http://purl.bdrc.io/resource/WA0RT3460"
"D4125","http://purl.bdrc.io/resource/WA0RT3463"
"D1268","http://purl.bdrc.io/resource/WA0RT0424"
"D1295","http://purl.bdrc.io/resource/WA0RT0418"
"D1490","http://purl.bdrc.io/resource/WA0RT0205"
"D1491","http://purl.bdrc.io/resource/WA0RT0206"
"D1492","http://purl.bdrc.io/resource/WA0RT0207"
"D1464","http://purl.bdrc.io/resource/WA0RT0181"
"D1494","http://purl.bdrc.io/resource/WA0RT0209"
"D1495","http://purl.bdrc.io/resource/WA0RT0210"
"D1496","http://purl.bdrc.io/resource/WA0RT0211"
"D1497","http://purl.bdrc.io/resource/WA0RT0212"
"D1587","http://purl.bdrc.io/resource/WA0RT0298"
"D1591","http://purl.bdrc.io/resource/WA0RT0302"
"D1592","http://purl.bdrc.io/resource/WA0RT0303"
"D1593","http://purl.bdrc.io/resource/WA0RT0304"
"D1594","http://purl.bdrc.io/resource/WA0RT4268"
"D1695","http://purl.bdrc.io/resource/WA0RT0567"
"D1696","http://purl.bdrc.io/resource/WA0RT3079"
"D1765","http://purl.bdrc.io/resource/WA0RT0634"
"D1892","http://purl.bdrc.io/resource/WA0RT0755"
"D1893","http://purl.bdrc.io/resource/WA0RT0756"
"D1894","http://purl.bdrc.io/resource/WA0RT0757"
"D1944","http://purl.bdrc.io/resource/WA0RT0808"
"D1949","http://purl.bdrc.io/resource/WA0RT0813"
"D1950","http://purl.bdrc.io/resource/WA0RT0814"
"D1951","http://purl.bdrc.io/resource/WA0RT0815"
"D2313","http://purl.bdrc.io/resource/WA0RT1151"
"D2314","http://purl.bdrc.io/resource/WA0RT1152"
"D2374","http://purl.bdrc.io/resource/WA0RT1201"
"D2460","http://purl.bdrc.io/resource/WA0RT1287"
"D2461","http://purl.bdrc.io/resource/WA0RT1288"
"D2496","http://purl.bdrc.io/resource/WA0RT1321"
"D2653","http://purl.bdrc.io/resource/WA0RT1476"
"D2654","http://purl.bdrc.io/resource/WA0RT1477"
"D2659","http://purl.bdrc.io/resource/WA0RT3973"
"D2702","http://purl.bdrc.io/resource/WA0RT1526"
"D2889","http://purl.bdrc.io/resource/WA0RT1712"
"D3057","http://purl.bdrc.io/resource/WA0RT1880"
"D3058","http://purl.bdrc.io/resource/WA0RT1881"
"D3060","http://purl.bdrc.io/resource/WA0RT1883"
"D3061","http://purl.bdrc.io/resource/WA0RT4314"
"D3079","http://purl.bdrc.io/resource/WA0RT1897"
"D3080","http://purl.bdrc.io/resource/WA0RT4316"
"D3081","http://purl.bdrc.io/resource/WA0RT1899"
"D3082","http://purl.bdrc.io/resource/WA0RT1900"
"D2327","http://purl.bdrc.io/resource/WA0RT1165"
"D3687","http://purl.bdrc.io/resource/WA0RT2509"
"D3688","http://purl.bdrc.io/resource/WA0RT4271"
"D3689","http://purl.bdrc.io/resource/WA0RT4276"
"D3725","http://purl.bdrc.io/resource/WA0RT2546"
"D3739","http://purl.bdrc.io/resource/WA0RT2560"
"D3778","http://purl.bdrc.io/resource/WA0RT2595"
"N3649","http://purl.bdrc.io/resource/WA0RT2859"
"D3780","http://purl.bdrc.io/resource/WA0RT2597"
"N3420","http://purl.bdrc.io/resource/WA0RT2630"
"N3460","http://purl.bdrc.io/resource/WA0RT2670"
"N2471","http://purl.bdrc.io/resource/WA0RT1673"
"N3637","http://purl.bdrc.io/resource/WA0RT2847"
"N3645","http://purl.bdrc.io/resource/WA0RT2855"
"N3647","http://purl.bdrc.io/resource/WA0RT2857"
"N3648","http://purl.bdrc.io/resource/WA0RT2858"
"D3779","http://purl.bdrc.io/resource/WA0RT2596"
"N3650","http://purl.bdrc.io/resource/WA0RT0217"
"N3651","http://purl.bdrc.io/resource/WA0RT2861"
"N3652","http://purl.bdrc.io/resource/WA0RT2862"
"N3653","http://purl.bdrc.io/resource/WA0RT2863"
"N3654","http://purl.bdrc.io/resource/WA0RT2864"
"N3655","http://purl.bdrc.io/resource/WA0RT2865"
"N3656","http://purl.bdrc.io/resource/WA0RT0512"
"N3657","http://purl.bdrc.io/resource/WA0RT2867"
"N3681","http://purl.bdrc.io/resource/WA0RT2891"
"N3732","http://purl.bdrc.io/resource/WA0RT2942"
"N3770","http://purl.bdrc.io/resource/WA0RT2980"
"N3775","http://purl.bdrc.io/resource/WA0RT2985"
"N3779","http://purl.bdrc.io/resource/WA0RT2989"
"N3789","http://purl.bdrc.io/resource/WA0RT2999"
"N3814","http://purl.bdrc.io/resource/WA0RT3024"
"D1865","http://purl.bdrc.io/resource/WA0RT4022"
"D1928","http://purl.bdrc.io/resource/WA0RT0790"
"D2946","http://purl.bdrc.io/resource/WA0RT1770"
"D2949","http://purl.bdrc.io/resource/WA0RT1773"
"D2954","http://purl.bdrc.io/resource/WA0RT1778"
"D2955","http://purl.bdrc.io/resource/WA0RT1779"
"D2958","http://purl.bdrc.io/resource/WA0RT1782"
"D2969","http://purl.bdrc.io/resource/WA0RT1793"
"D2970","http://purl.bdrc.io/resource/WA0RT1794"
"D2971","http://purl.bdrc.io/resource/WA0RT1795"
"D2972","http://purl.bdrc.io/resource/WA0RT1796"
"D2997","http://purl.bdrc.io/resource/WA0RT1821"
"D2998","http://purl.bdrc.io/resource/WA0RT1822"
"D2999","http://purl.bdrc.io/resource/WA0RT1823"
"D3007","http://purl.bdrc.io/resource/WA0RT1830"
"D3024","http://purl.bdrc.io/resource/WA0RT1847"
"D3031","http://purl.bdrc.io/resource/WA0RT1854"
"D3033","http://purl.bdrc.io/resource/WA0RT1856"
"D3034","http://purl.bdrc.io/resource/WA0RT1857"
"D3035","http://purl.bdrc.io/resource/WA0RT1858"
"D3036","http://purl.bdrc.io/resource/WA0RT1859"
"D3037","http://purl.bdrc.io/resource/WA0RT1860"
"D3039","http://purl.bdrc.io/resource/WA0RT1862"
"D3040","http://purl.bdrc.io/resource/WA0RT1863"
"D3041","http://purl.bdrc.io/resource/WA0RT1864"
"D3046","http://purl.bdrc.io/resource/WA0RT1869"
"D3047","http://purl.bdrc.io/resource/WA0RT1870"
"D3048","http://purl.bdrc.io/resource/WA0RT1871"
"D3686","http://purl.bdrc.io/resource/WA0RT2508"
"D1936","http://purl.bdrc.io/resource/WA0RT0800"
"D1937","http://purl.bdrc.io/resource/WA0RT0801"
"D1938","http://purl.bdrc.io/resource/WA0RT0802"
"D1939","http://purl.bdrc.io/resource/WA0RT0803"
"D1940","http://purl.bdrc.io/resource/WA0RT0804"
"D1941","http://purl.bdrc.io/resource/WA0RT0805"
"D1942","http://purl.bdrc.io/resource/WA0RT0806"
"D1943","http://purl.bdrc.io/resource/WA0RT0807"
"D1948","http://purl.bdrc.io/resource/WA0RT0812"
"D2487","http://purl.bdrc.io/resource/WA0RT1312"
"D2655","http://purl.bdrc.io/resource/WA0RT1478"
"D2945","http://purl.bdrc.io/resource/WA0RT1769"
"D2947","http://purl.bdrc.io/resource/WA0RT1771"
"D2948","http://purl.bdrc.io/resource/WA0RT1772"
"D2950","http://purl.bdrc.io/resource/WA0RT1774"
"D2951","http://purl.bdrc.io/resource/WA0RT1775"
"D2952","http://purl.bdrc.io/resource/WA0RT1776"
"D2953","http://purl.bdrc.io/resource/WA0RT1777"
"D2956","http://purl.bdrc.io/resource/WA0RT1780"
"D2957","http://purl.bdrc.io/resource/WA0RT1781"
"D3017","http://purl.bdrc.io/resource/WA0RT1840"
"D3018","http://purl.bdrc.io/resource/WA0RT1841"
"D3042","http://purl.bdrc.io/resource/WA0RT1865"
"D3804","http://purl.bdrc.io/resource/WA0RT3149"
"D3823","http://purl.bdrc.io/resource/WA0RT3168"
"D3902","http://purl.bdrc.io/resource/WA0RT3247"
"D3928","http://purl.bdrc.io/resource/WA0RT3269"
"D3929","http://purl.bdrc.io/resource/WA0RT3270"
